ForeignWorker,Single,Age,LoanAmount,OwnsHouse,Unemployed,Gender_F,Gender_M,ForeignWorker_scaled,Single_scaled,Age_scaled,LoanAmount_scaled,OwnsHouse_scaled,Unemployed_scaled,Gender_F_scaled,Gender_M_scaled,errors,TP,TN,FN,FP,index,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled,Shap_ForeignWorker,Shap_Single,Shap_Age,Shap_LoanAmount,Shap_OwnsHouse,Shap_Unemployed,Shap_Gender_F,Shap_Gender_M,Shap_ForeignWorker_scaled,Shap_Single_scaled,Shap_Age_scaled,Shap_LoanAmount_scaled,Shap_OwnsHouse_scaled,Shap_Unemployed_scaled,Shap_Gender_F_scaled,Shap_Gender_M_scaled,Error_Type
0.0,1.0,44.0,6204.0,1.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,0.715841827092463,0.991814635673503,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,0.0,1.0,0.0,0.0,0.0,42,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,-0.008422036253369503,0.006731430908563963,-0.09809596158592084,-0.09605002282580948,0.05872709486593517,-0.008000187535453816,-0.01032222503713118,-0.008368092536814418,-0.3059819980835768,0.23071764347385365,-1.080243068270432,-0.9317908548592811,1.100302698249022,-0.16318300586184467,-0.7095212321124142,-0.572798642831441,TP
0.0,0.0,29.0,1412.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-0.57784822186982,-0.6604489067643236,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,0.0,1.0,0.0,0.0,0.0,85,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,0.001785363718643054,-0.031022637429748975,0.03697325362462702,0.0840627176229545,0.037955641610384915,0.01060789810856216,0.005183597148600576,0.0006541655959767921,0.11788699337136926,-0.7518166235188746,0.45852997009521507,0.733737970771102,0.7020029506845793,0.4292307920242897,0.20286411244444727,0.006037188665856362,TP
0.0,0.0,23.0,1553.0,0.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-1.0953242414547333,-0.6118326380907565,-1.549632390025998,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,1.0,0.0,565,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,2.6337251064809206,-0.5403606796230526,-0.004044778414720322,-0.02340795731617709,-0.21612364072510842,-0.010771402947829065,-0.0021314887826502475,-0.016995464496984653,0.003472477930894713,-0.013797745247425419,-0.12421348989405535,-0.55364767185175,-2.424870784935143,-0.1432069975326726,-0.06668153757395959,-0.4495599223143878,0.10217934524383884,-0.9211457523056589,FN
0.0,1.0,34.0,2825.0,1.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,-0.146618205549059,-0.17325183133347027,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,0.0,1.0,0.0,0.0,0.0,886,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,-0.005339082658487929,0.04628793605437092,-0.012039167720760007,0.14710387921744034,0.03514756430024311,0.007806349551870764,0.006043119203615608,0.011189402051706517,-0.17796032414625168,1.2601595949996067,-0.09984295295563914,1.3166888024292729,0.6481571041754014,0.34003967090723436,0.25343965219497633,0.6819403011814774,TP
0.0,1.0,57.0,2225.0,0.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,1.8370398695264416,-0.380129570369926,-1.549632390025998,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,1.0,0.0,0.0,0.0,1.0,54,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,-0.37969034715857664,1.8506157788860298,-0.0069634997171130145,0.008911656993453464,0.05549769381565397,0.08258469395860911,-0.11937365300856094,-0.009499010332918225,-0.005564398495380436,-0.009393483213744466,-0.24541530996335667,0.28745714023482855,0.6695692440877038,0.7200704700057613,-2.3148402889416,-0.21090007481728293,-0.42956373249452656,-0.6385840433769205,FP
0.0,0.0,30.0,5096.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-0.4916022186056678,0.6097804109195147,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,0.0,1.0,444,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,-0.37969034715857664,1.8506157788860298,-0.008829450358437439,-0.052026193108346025,-0.02689586904966658,-0.02843508251629488,0.020356371018979035,0.004681340128085615,-0.015302856850958528,-0.02734825926336097,-0.3229001365216865,-1.2984256140516672,-0.2690975933141865,-0.30654562318834677,0.36453089479931144,0.24055073171214503,-1.0025889210835475,-1.79049829489394,FP
0.0,0.0,25.0,2762.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-0.9228322349264287,-0.1949739939322981,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,0.0,1.0,424,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,-0.37969034715857664,1.8506157788860298,0.0007739664207221601,-0.013401695417803103,-0.012150861995904667,0.15242052021526925,0.10597400668793058,0.007682064246734803,0.006516983352329268,0.008385016490722406,0.07588805595288564,-0.29323877733059656,-0.10111542750777508,1.3658525585042147,2.0062784535502005,0.33608287862641695,0.2813225144784801,0.5020209479398007,FP
0.0,0.0,31.0,1449.0,1.0,0.0,0.0,1.0,-0.18760780199821225,-1.1419927606766112,-0.4053562153415156,-0.6476914461904087,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,0.0,1.0,0.0,0.0,0.0,110,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,-0.005221644214841224,-0.07022129752526704,0.0672279119511291,0.10497015314957553,0.04207640855063585,0.013650460674778786,-0.00215846694948504,0.005876474363473705,-0.17308361560117125,-1.7719458032121476,0.8032054940124558,0.9270720816887122,0.7810200715321677,0.5260949230069527,-0.2291537194158035,0.34108185190633505,TP
0.0,0.0,24.0,2150.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-1.009078238190581,-0.40598928774948295,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,0.0,1.0,252,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,-0.37969034715857664,1.8506157788860298,-2.6985385333996536e-05,0.03987828634696669,-0.014207680300945685,0.1460728678903537,0.012444401076453195,0.008676954491696275,0.022855824067992664,0.020506331812817347,0.04262800587471643,1.0933510693458657,-0.12454768442642555,1.3071548900556353,0.21281615476284116,0.3677565671386486,1.2427238924549242,1.2796812110401585,FP
0.0,1.0,34.0,2578.0,1.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,-0.146618205549059,-0.25841650057014454,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,0.0,1.0,0.0,0.0,0.0,567,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,-0.010334616174535627,-0.0014796972934507553,-0.04176058243996928,-0.0858739739328975,0.011750060237234045,0.003218021436920441,-0.0004257964883222412,0.0011065846550211134,-0.3854031361289615,0.01702637298995964,-0.43844351090447664,-0.8376914440128268,0.1995019307852399,0.1939639844273858,-0.12720084540656812,0.03506277831013404,TP
0.0,1.0,40.0,1585.0,1.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,0.3708578140358542,-0.6007991586754788,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,1.0,0.0,0.0,1.0,0.0,497,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,2.6337251064809206,-0.5403606796230526,-0.015667482378331692,-0.035174941848884506,-0.22428145540552857,-0.027567242025394907,0.007836081260602016,0.00314086357718565,-0.01894891821155787,-0.013136904968090139,-0.6068539096427893,-0.8598786565222376,-2.5178085077363463,-0.29852057537639426,0.124450040135821,0.19150755867802602,-1.2171285250412784,-0.87874860217473,FN
0.0,1.0,47.0,3017.0,1.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,0.9745798368849197,-0.10705095484180442,0.6453143380561522,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,0.0,1.0,0.0,0.0,0.0,669,-0.7370277311900888,0.8614872481619474,-0.2826899483735619,-0.37969034715857664,-0.5403606796230526,-0.005772482443390084,0.00544606272337206,0.004434202711055049,0.11290339702866932,0.02638579441588501,0.006510744011351527,-0.0022981858052628554,-0.0014095326416802092,-0.19595753501551935,0.19726645944949023,0.08782955429905116,1.0004319468957223,0.48014715849550205,0.2987923006239756,-0.23737498203851276,-0.12636231351776633,TP
0.0,0.0,21.0,10144.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-1.2678162479830375,2.350311788679562,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,1.0,0.0,134,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,2.6337251064809206,-0.5403606796230526,-0.004505664929495876,-0.026270732700162176,-0.12425328871666354,-0.22880570545588946,0.01918784583323891,0.0012356247460493352,0.0048950118413467626,-0.005283090618424041,-0.14335210528374714,-0.6281502364035602,-1.3782398374213785,-2.1594020479138605,0.3421240231771431,0.13085168072119974,0.18588332923676257,-0.3748759471692401,FN
0.0,0.0,28.0,2631.0,0.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-0.6640942251339722,-0.24014230028859096,-1.549632390025998,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,0.0,1.0,531,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,-0.37969034715857664,1.8506157788860298,-0.0018950437657330056,-0.02929821759523197,0.023086782889475486,0.08101469794047021,-0.014903570059507844,-0.0050096234195394496,-0.003229557882860403,0.006434531892926807,-0.03494434593374995,-0.7069392989637483,0.30032866025569444,0.7055524874476141,-0.31159058105100274,-0.06797431649832861,-0.29217828261495205,0.37688482820450714,FP
0.0,0.0,23.0,1275.0,1.0,0.0,1.0,0.0,-0.18760780199821225,-1.1419927606766112,-1.0953242414547333,-0.7076859905109809,0.6453143380561522,-0.26148818018424536,1.5059793677899938,-1.5059793677899938,1.0,0.0,0.0,1.0,0.0,604,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,2.6337251064809206,-0.5403606796230526,-0.003283386582957851,-0.04479191835667276,-0.2684177907810927,-0.1108487744042336,-0.011005883829309499,-0.0017282224502723792,-0.012445312947347202,-0.021278710648113867,-0.09259619374458732,-1.110156557147245,-3.02063072953066,-1.0686370728214134,-0.2368511094081805,0.03649356094912317,-0.8344468420726151,-1.4010977515032659,FN
0.0,1.0,28.0,3343.0,0.0,0.0,0.0,1.0,-0.18760780199821225,0.8756622935223487,-0.6640942251339722,0.005352616701336526,-1.549632390025998,-0.26148818018424536,-0.6640197212445794,0.6640197212445795,1.0,0.0,0.0,1.0,0.0,857,1.3568010505999364,-1.1607832874294783,-0.2826899483735619,2.6337251064809206,-0.5403606796230526,-0.00884283598834856,-0.006511242208685629,-0.00924883961555154,-0.0637188215681848,-0.13587495430709043,-0.005772110751215968,0.0062235451637720875,0.009945259275304883,-0.323455983599882,-0.11391753617583589,-0.06805420190829176,-0.6328195132003644,-2.631258406674066,-0.09224914114391553,0.2640561806094355,0.602120547869121,FN
