ForeignWorker,Single,Age,LoanAmount,OwnsHouse,Unemployed,Gender_F,Gender_M,ForeignWorker_scaled,Single_scaled,Age_scaled,LoanAmount_scaled,OwnsHouse_scaled,Unemployed_scaled,Gender_F_scaled,Gender_M_scaled,errors,TP,TN,FN,FP,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled,Shap_ForeignWorker,Shap_Single,Shap_Age,Shap_LoanAmount,Shap_OwnsHouse,Shap_Unemployed,Shap_Gender_F,Shap_Gender_M,Shap_ForeignWorker_scaled,Shap_Single_scaled,Shap_Age_scaled,Shap_LoanAmount_scaled,Shap_OwnsHouse_scaled,Shap_Unemployed_scaled,Shap_Gender_F_scaled,Shap_Gender_M_scaled,Error_Type
0.0,1.0,63.0,6836.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,2.4158169075437503,1.0574178157783936,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,2.671990809063718,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,0.0,31.0,1935.0,1.0,0.0,0.0,1.0,-0.19509557590325877,-0.9933554081432371,-0.37334031583808985,-0.47177524972506374,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,37.0,4712.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.14962666354600512,0.3946946835340876,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,1.0,36.0,1238.0,1.0,1.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.06246550031532262,-0.6892507785265144,0.6133080702149822,3.6449573777637356,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,TP
0.0,1.0,47.0,958.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,1.02123829585283,-0.7766154098958202,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.0057908802521471885,0.0456363329928928,-0.03842175369235401,-0.2697425259664527,0.011483163856084845,-0.025124981430859183,0.007728454617282873,-0.007501143457781349,-0.3675859058655521,1.325327038723646,0.9139180578637284,1.6766316907601182,0.6778233581776509,-2.3124855869106185,1.0617796639797459,1.1513389576266282,TP
0.0,1.0,33.0,6070.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-0.19901798937672488,0.818413145675221,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,0.0,23.0,1534.0,0.0,0.0,0.0,1.0,-0.19509557590325877,-0.9933554081432371,-1.0706296216835498,-0.596893882507534,-1.6305019427666603,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,50.0,5293.0,1.0,1.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,1.2827217855448776,0.5759762936253973,0.6133080702149822,3.6449573777637356,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,32.0,1530.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-0.2861791526074074,-0.5981419486699526,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,32.0,2978.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-0.2861791526074074,-0.14634199787439942,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,0.0,22.0,5951.0,1.0,0.0,1.0,0.0,-0.19509557590325877,-0.9933554081432371,-1.1577907849142324,0.781283177343266,0.6133080702149822,-0.27435163058436723,1.3430332526624236,-1.3430332526624236,1.0,0.0,0.0,0.0,1.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,46.0,1582.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.9340771326221476,-0.5819170885585101,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,TP
0.0,1.0,44.0,10127.0,0.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.7597548061607826,2.0842642509083418,-1.6305019427666603,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,FP
0.0,1.0,65.0,2600.0,0.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,2.590139234005115,-0.2642842502229623,-1.6305019427666603,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,0.0,1.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,TN
0.0,0.0,37.0,1287.0,1.0,0.0,1.0,0.0,-0.19509557590325877,-0.9933554081432371,0.14962666354600512,-0.6739619680368859,0.6133080702149822,-0.27435163058436723,1.3430332526624236,-1.3430332526624236,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,2.671990809063718,-0.5509429871107887,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,TP
0.0,1.0,30.0,7966.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-0.46050147906877237,1.4099965066616635,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,1.0,47.0,3578.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,1.02123829585283,0.04086792648839887,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,0.0,26.0,1158.0,1.0,0.0,0.0,1.0,-0.19509557590325877,-0.9933554081432371,-0.8091461319915024,-0.7142121017748875,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,1.0,23.0,4110.0,0.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-1.0706296216835498,0.20686072609008,-1.6305019427666603,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0057908802521471885,0.0456363329928928,-0.03842175369235401,-0.2697425259664527,0.011483163856084845,-0.025124981430859183,0.007728454617282873,-0.007501143457781349,-0.3675859058655521,1.325327038723646,0.9139180578637284,1.6766316907601182,0.6778233581776509,-2.3124855869106185,1.0617796639797459,1.1513389576266282,FP
0.0,1.0,27.0,3652.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,-0.7219849687608199,0.06395715049314399,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,TP
0.0,1.0,38.0,368.0,1.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.2367878267766876,-0.960705168852572,0.6133080702149822,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,0.0,1.0,0.0,0.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0057908802521471885,0.0456363329928928,-0.03842175369235401,-0.2697425259664527,0.011483163856084845,-0.025124981430859183,0.007728454617282873,-0.007501143457781349,-0.3675859058655521,1.325327038723646,0.9139180578637284,1.6766316907601182,0.6778233581776509,-2.3124855869106185,1.0617796639797459,1.1513389576266282,TP
0.0,0.0,26.0,9960.0,1.0,0.0,1.0,0.0,-0.19509557590325877,-0.9933554081432371,-0.8091461319915024,2.0321574886273632,0.6133080702149822,-0.27435163058436723,1.3430332526624236,-1.3430332526624236,1.0,0.0,0.0,0.0,1.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,1.0,40.0,684.0,0.0,0.0,0.0,1.0,-0.19509557590325877,1.0066890377827438,0.4111101532380526,-0.8621079420214981,-1.6305019427666603,-0.27435163058436723,-0.7445832022532608,0.7445832022532608,1.0,0.0,0.0,0.0,1.0,1.3458250183139342,-1.1682743106243794,-0.2682824960799889,-0.37425278433140025,1.8150698409723531,-0.006232386017029719,-0.01866256053041975,-0.0868893027824545,-0.37661571742256156,-0.004703658419720123,-0.01719695626249833,0.0032835500987272075,-0.014716301997376635,-0.7008064952486552,-0.8657003032225147,-0.863729015927464,-0.8393934699584522,-0.8501729866679958,0.6531986823092676,0.5221499580292902,-0.868553950490308,FP
0.0,0.0,29.0,7758.0,0.0,0.0,1.0,0.0,-0.19509557590325877,-0.9933554081432371,-0.5476626422994548,1.3450970662158934,-1.6305019427666603,-0.27435163058436723,1.3430332526624236,-1.3430332526624236,1.0,0.0,0.0,1.0,0.0,-0.7430386464748772,0.8559633562990502,-0.2682824960799889,-0.37425278433140025,-0.5509429871107887,-0.0032436495364748397,0.03790086412531411,-0.029082007833054473,-0.30526169494553146,0.01853823302520434,-0.019390894157000016,-0.013693040554010733,-0.007501143457781349,1.5549025141824107,1.0617358186742183,1.2564724516473487,0.8404339350687074,1.3438045939858205,-0.16750091982308696,-1.5388780311512373,1.1513389576266282,FN
