age,decile_score,priors_count,sex_Female,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,age_scaled,decile_score_scaled,priors_count_scaled,sex_Female_scaled,race_African-American_scaled,race_Asian_scaled,race_Caucasian_scaled,race_Hispanic_scaled,race_Native American_scaled,race_Other_scaled,errors,TP,TN,FN,FP,Error_Type,sex,race,Shap_age,Shap_decile_score,Shap_priors_count,Shap_sex_Female,Shap_race_African-American,Shap_race_Asian,Shap_race_Caucasian,Shap_race_Hispanic,Shap_race_Native American,Shap_race_Other,Shap_age_scaled,Shap_decile_score_scaled,Shap_priors_count_scaled,Shap_sex_Female_scaled,Shap_race_African-American_scaled,Shap_race_Asian_scaled,Shap_race_Caucasian_scaled,Shap_race_Hispanic_scaled,Shap_race_Native American_scaled,Shap_race_Other_scaled,errors_scaled,TP_scaled,TN_scaled,FN_scaled,FP_scaled
47.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0247230024978002,-1.2287541379717832,-0.5064140725418763,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,Female,Caucasian,-0.11245662000692391,-0.06417401193390106,-0.15515993151107976,0.014245888758268847,0.026019766551617068,0.0,0.05118363257162855,0.0017864743209793233,0.0,-0.0008508709994202946,-0.9936768742289964,-0.5171176231534996,-0.9652662692053199,0.433285185978086,1.2771652470808639,0.06473388837409572,2.0082452123222665,0.1840431920980998,-0.05665803709531399,0.044852326472145834,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18354553068715504,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,3.2132476956394416,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Male,Hispanic,-0.12907698034912754,0.0039783882943447675,-0.03622576910689532,-0.013846128942968789,-0.03265776852793351,0.0,-0.018806864711696108,-0.07762256683476153,0.0,-0.00014798662734392566,-1.146474739130359,0.18323315668800702,-0.04152991637593121,-0.3410222785912994,-0.9201302998034525,0.06473388837409572,-0.45255959318077166,-2.839552166897406,-0.05665803709531399,0.1102139861647293,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
31.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32116095239923215,-0.5285224963469753,0.3128887126828592,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,-0.07894844820551952,-0.10561147519703809,-0.05227602876198944,0.014534005425230135,0.007189305548636184,0.0,0.025694198430574033,0.004652050957229221,0.0,0.00014643458751379513,-0.6856223553987629,-0.9429391586210667,-0.16618887067516877,0.4412266193157543,0.5720216507874256,0.06473388837409572,1.1120589519225368,0.2931534910276412,-0.05665803709531399,0.13759240004944787,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
64.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4547247045758973,0.5218249660902365,1.9514942831323305,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.2032861190278709,-0.13821500416299387,-0.10567834196375771,-0.0040790674307572775,-0.015253054530840018,0.0,-0.0317610659073398,0.0030860516992106566,0.0,-0.0042190713669697285,-1.8287101246946715,-1.2779810186350997,-0.5809532834602255,-0.07181026554744686,-0.26837660038916583,0.06473388837409572,-0.9080180024081071,0.23352617378741758,-0.05665803709531399,-0.2683587434366344,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
21.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1623384242098773,-0.17840667553457135,-0.7112397688480602,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,0.0368436973718417,0.011198313882559888,-0.21016340837606548,0.008452780021070794,-0.01890910272453766,0.0,-0.036741920445929284,0.003436461077944841,0.0,0.00010846489720279352,0.3789028565872685,0.2574268827955205,-1.392466579739562,0.2736082490638338,-0.40528450567719765,0.06473388837409572,-1.0831405013161532,0.24686843501950123,-0.05665803709531399,0.13406157467427388,1.275813144993497,-0.5794225635850934,-0.7632242205029475,2.0103304632394576,-0.4720166552143291
32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2370432052181676,-0.5285224963469753,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,4.258553570707883,0.0,0.0,1.0,0.0,0.0,TN,Male,Other,-0.03926531028268073,0.04663428567539086,0.11775228726364731,0.005791303430341941,0.004388603728839371,0.0,-0.0030275138485012574,0.005193845285612042,0.0,-0.0018731804809794994,-0.3207988123255612,0.6215756199850454,1.1543849102162207,0.20024928948695592,0.4671438704163305,0.06473388837409572,0.10222861291931103,0.31378296587063215,-0.05665803709531399,-0.05021287498735419,1.275813144993497,-0.5794225635850934,-0.7632242205029475,-0.49743065544984816,2.118569310961981
36.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09942778350609051,-0.5285224963469753,-0.09676267992950852,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Female,Caucasian,0.16936365888141153,0.01607658617900597,0.05520235773299646,0.015660912632774852,0.00408956122228119,0.0,-0.012009713910993014,0.0011929604956822004,0.0,0.001018000028852839,1.5972138172741963,0.30755720536161046,0.6685729062772595,0.47228785072884977,0.4559456364227146,0.06473388837409572,-0.21357770273370807,0.1614444348086307,-0.05665803709531399,0.21863981842970656,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
26.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7417496883045548,0.8719407869026405,0.3128887126828592,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.13612937866852007,-0.03836624629817379,-0.14610893257235147,0.022117744841525563,-0.0219486141788002,0.0,0.003985405077255564,-0.002263140661016223,0.0,-0.002665552171820309,1.2916772973969066,-0.25191069385363557,-0.8949690847789437,0.6502591673455071,-0.5191049818458108,0.06473388837409572,0.34879672234774906,0.029849199989995873,-0.05665803709531399,-0.12389601671631394,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
33.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15292545803710308,1.9222882493398525,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,Male,African-American,-0.11464058841378573,-0.2046175769399815,-0.16886404077858969,-0.02701254237515968,0.0020886046311534303,0.0,0.005533013178719557,-0.0013949259133369195,0.0,-0.0004976190220622812,-1.0137550014602783,-1.960350142423811,-1.0717031722586654,-0.7039314975223013,0.38101588688171656,0.06473388837409572,0.403209272635849,0.06290752739815667,-0.05665803709531399,0.07770144995116099,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
30.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.40527869958029666,1.5721724285274485,1.1321914979075949,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,Caucasian,-0.034093125834551756,0.1137452594350907,0.030096711920923554,-0.013126553228539705,-0.02862979789482779,0.0,-0.030098775471524276,0.0062985219131223855,0.0,-0.0019312499414081686,-0.2732487758475099,1.3112244460149316,0.47358269296025957,-0.3211884292419612,-0.7692950282961375,0.06473388837409572,-0.8495733213246487,0.35584486556767453,-0.05665803709531399,-0.055612790623347626,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
32.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2370432052181676,1.2220566077150445,0.10806301637667537,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.05155401107909711,-0.08525400275924767,0.26434629327530274,0.007727654925474781,-0.006821628177276579,0.0,-0.006656230819316988,0.0008271271237754263,0.0,-0.0020208828891190933,-0.43377393473227194,-0.7337407789651802,2.292949387592082,0.2536214407029005,0.047354719194238636,0.06473388837409572,-0.025353909082875978,0.14751488636724353,-0.05665803709531399,-0.06394781478702054,1.275813144993497,-0.5794225635850934,-0.7632242205029475,2.0103304632394576,-0.4720166552143291
55.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6976649799463166,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Male,Caucasian,0.04379716651681519,-0.035180655479853155,-0.0015189686144003644,-0.0030297279493606767,-0.004618489135973505,0.0,-0.014514577511472454,0.0021928830904653297,0.0,-0.0008666388128767722,0.4428289819620318,-0.21917478130477502,0.22803042404469934,-0.0428870531974504,0.1298555876792429,0.06473388837409572,-0.30164652099395534,0.19951769791492424,-0.05665803709531399,0.04338606758493522,1.275813144993497,-0.5794225635850934,-0.7632242205029475,-0.49743065544984816,2.118569310961981
33.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.15292545803710308,0.17170914527783263,0.10806301637667537,2.0423824727201687,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,Female,Caucasian,0.12378810534453805,0.07272292716472294,-0.03630661299248459,0.002047369571046147,-0.017115714183564706,0.0,-0.02844468388117093,0.004521127016632817,0.0,-0.0006181982147973031,1.1782188539430523,0.8896688984443224,-0.04215781364710385,0.0970542835269859,-0.33812754944904566,0.06473388837409572,-0.7914169044927103,0.2881684035186219,-0.05665803709531399,0.06648871500548113,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
24.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9099851826666838,-0.8786383171593792,-0.5064140725418763,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,Male,Caucasian,-0.019320026110726758,-0.11139027861700015,0.05516984216248602,-0.042827341913380224,-0.00959945682752732,0.0,-0.02106920348302083,0.0007335383961981278,0.0,-0.0011027499723422806,-0.13743354384899098,-1.0023235598771774,0.6683203647542326,-1.1398388596543256,-0.05666653041907032,0.06473388837409572,-0.5321014500933686,0.14395138228460347,-0.05665803709531399,0.021429942413142236,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
34.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06880771085603854,1.5721724285274485,3.5900998535818016,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.10838798252356355,-0.10467057420079072,-0.04025393525651452,0.012947777982481057,-0.016912474107193702,0.0,-0.021536541310233588,7.09881835791748e-05,0.0,-0.0006629305044043576,-0.9562722026265099,-0.9332702292177206,-0.07281582643257893,0.39750502685173894,-0.33051682561490714,0.06473388837409572,-0.5485326402639876,0.11872398098596275,-0.05665803709531399,0.062329031269834335,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
29.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4893964467613612,-0.8786383171593792,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,Male,Caucasian,0.10862144592039841,0.016493392010670505,0.02809079711594677,-0.000511661431301036,0.004689546903737209,0.0,-0.0021977424255237563,0.00520782944484381,0.0,0.001867383001736016,1.0387854644147836,0.3118404043138282,0.4580031791470733,0.026519057889042384,0.4784132786689396,0.06473388837409572,0.13140265203016924,0.31431542965985865,-0.05665803709531399,0.29762447512119594,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
21.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1623384242098773,1.2220566077150445,-0.3015883762356924,2.0423824727201687,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,0.0,1.0,FP,Female,African-American,0.09069542373046716,0.038788385571024264,-0.07021518136982195,-0.0035500272014542134,-0.03359528744495037,0.0,-0.04368279778653232,0.0023191866351407954,0.0,-0.0004987082929437748,0.8739841087040576,0.540949226222697,-0.3055184549412451,-0.057228194477884124,-0.9552375369886571,0.06473388837409572,-1.3271756914794965,0.20432685825671,-0.05665803709531399,0.07760015796702012,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
51.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3611939912220585,-1.2287541379717832,-0.3015883762356924,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Male,African-American,-0.13036008972270793,-0.07775047865026863,-0.060476339525484944,-0.0029805788254452636,-0.02219446845283528,0.0,-0.023567197773372753,-0.0011182617644954007,0.0,-0.000958255860459758,-1.1582708956926309,-0.6566327249027638,-0.2298789409091221,-0.04153234333184066,-0.5283114780080539,0.06473388837409572,-0.6199287494042097,0.07344184974058407,-0.05665803709531399,0.034866540726671655,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
51.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3611939912220585,-0.8786383171593792,0.722540105295227,2.0423824727201687,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Female,African-American,0.06022450202241089,0.06235413284208335,-0.09515600835997247,-0.12767127739396528,0.03236266092586448,0.0,0.03619477062846272,0.0011955417250283063,0.0,0.0010900000230321893,0.5938522894952407,0.7831166249285444,-0.4992285555104643,-3.4784139404740286,1.5146873847097944,0.06473388837409572,1.4812499068102436,0.161542718240313,-0.05665803709531399,0.225335143157893,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
29.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4893964467613612,0.8719407869026405,-0.7112397688480602,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,-0.023552186047490976,0.13096926717538737,0.2084696252127469,0.00040572035770310323,-0.017177724419780133,0.0,-0.03145810048452404,0.004188623085065046,0.0,-0.0012509027259511641,-0.17634154517653133,1.4882225739240562,1.858967186675285,0.05180508663359309,-0.3404496445355669,0.06473388837409572,-0.8973660025323483,0.2755079138602174,-0.05665803709531399,0.007653124705135359,1.275813144993497,-0.5794225635850934,-0.7632242205029475,-0.49743065544984816,2.118569310961981
35.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015310036325025984,1.2220566077150445,1.9514942831323305,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,1.0,0.0,0.0,0.0,TP,Male,African-American,0.08892498696539405,0.003941424490694772,-0.002847323616260837,0.03521883859357331,0.04407545402729738,0.0,0.013043816193057865,0.000537731593940407,0.0,0.00103273218657705,0.8577077493426349,0.18285330757593635,0.21771337316648928,1.0113679632361985,1.9532959269477104,0.06473388837409572,0.6672825521276626,0.13649580128337896,-0.05665803709531399,0.22000977103921307,-0.7838138397649894,1.7258561589535701,-0.7632242205029475,-0.49743065544984816,-0.4720166552143291
49.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1929584968599294,-1.2287541379717832,-0.7112397688480602,-0.4896242566497053,-1.0249863072616656,-0.06675015657623451,1.3927276480161124,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,0.0,0.0,1.0,0.0,0.0,TN,Male,Caucasian,-0.11265842331209569,-0.12354290150120505,-0.08905194533610483,-0.0627747060584079,-0.047358084128354676,0.0,-0.028996506985058658,-0.0038526626444945577,0.0,-0.0011704443697090029,-0.9955321356989892,-1.127206893194398,-0.4518195957874685,-1.6896531563788426,-1.4706124896706356,0.06473388837409572,-0.8108185232630066,-0.030673773494100543,-0.05665803709531399,0.015134997839673354,-0.7838138397649894,-0.5794225635850934,1.3102309559057528,-0.49743065544984816,-0.4720166552143291
34.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06880771085603854,-0.5285224963469753,0.10806301637667537,-0.4896242566497053,0.9756227892171374,-0.06675015657623451,-0.7180154723175505,-0.31121161352019533,-0.05001389467860642,-0.2348215147223741,1.0,0.0,0.0,1.0,0.0,FN,Male,African-American,-0.1488081297099052,0.052917638048820666,0.010582419742713683,0.014421393028314924,0.03038679800054524,0.0,0.04114972811683401,0.002761184622941073,0.0,-0.0003167063040018547,-1.3278713774885005,0.686144890032951,0.3220193345411108,0.43812265503444686,1.440697316770304,0.06473388837409572,1.6554618880323342,0.22115646663816885,-0.05665803709531399,0.09452463735109527,1.275813144993497,-0.5794225635850934,-0.7632242205029475,2.0103304632394576,-0.4720166552143291
